shopName,productName,price,oldPrice,discount,weight,zip,available,details,ingredients,productLink,image,nutration,photos,retrive_date
O Organics Market,Horizon Organic Lowfat Chocolate Milk,$14.99 ,$19.59 ,N/A,8 fl oz,Delivery to 94105,N/A,"Take the organic goodness of Horizon milk on-the-go with Horizon Organic UHT 1% lowfat Chocolate Milk Boxes. Great as a lunchbox stuffer or snack, these single-serve milk boxes offer a wholesome alternative to juice boxes. Each milk box provides many nutrients, including vitamin A, vitamin D, and 8 grams of protein. And thanks to their special packaging, these shelf-stable milk boxes lock in delicious taste without refrigeration. • 1% lowfat chocolate milk in single-serve boxes • Shelf stable • Certified USDA Organic • Non-GMO • Provides calcium and vitamins A and D","Grade A Lowfat Organic Milk, Organic Cane Sugar, Organic Cocoa (processed With Alkali), Organic Cocoa, Gellan Gum, Organic Natural Flavor, Salt, Vitamin A Palmitate, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_269610695,https://www.instacart.com/assets/domains/product-image/file/large_259b9490-4032-49dc-afcd-1b57e042fca6.jpg,"Nutrition Facts , Serving Size ,   , 236.00 mL , Servings Per Container ,   , 12 , Amount Per Serving , Calories ,  150 , % Daily Value , Total Fat ,  2.5g , 4% , daily value , Total Fat , Saturated Fat 1.5g , 8% , daily value , Total Fat , Trans Fat 0g , Total Fat , Polyunsaturated Fat 0g , Total Fat , Monounsaturated Fat 1g , Cholesterol ,  15mg , 5% , daily value , Sodium ,  180mg , 8% , daily value , Total Carbohydrate ,  23g , 8% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 22g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_259b9490-4032-49dc-afcd-1b57e042fca6.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_3d933cdb-5ccc-4684-a649-77491d785711.jpg']",36:08.9
O Organics Market,"O Organics Milk, Organic, Reduced Fat, 2% Milkfat",$4.59 ,N/A,N/A,0.5 gal,Delivery to 94105,N/A,"44% less fat than whole milk. Vitamins A & D added. Ultra-pasteurized. Real California milk. USDA organic. Per 1 Cup: 140 calories; 3 g sat fat (16% DV); 150 mg sodium (7% DV); 14 g total sugars. Quality & satisfaction 100% guaranteed or your money back. Certified organic by Quality Assurance International. From cows not treated with rBST (no significant difference has been shown between milk derived from rBST-treated and non-rBST-treated cows). Processed and filled at location coded above. When writing to us, please include manufacturer's code printed on this carton. Please recycle. RecycleCartons.com. Grade A. Homogenized. Fat reduced from 9 g to 5 g per serving. Organic from the Source: Doesn't it feel good to know where your food comes from? At O Organics, we carefully select producers who meet organic farming standards and share our commitment to organic agriculture. That's out promise. SmartLabel.","Organic Reduced Fat Milk, Organic Fat Free Milk, Vitamin A Palmitate, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_269585906,https://www.instacart.com/assets/domains/product-image/file/large_5e0015a3-755f-4033-9ae1-bd65f146bee7.png,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , 8 , Amount Per Serving , Calories ,  140 , % Daily Value , Total Fat ,  5g , 8% , daily value , Total Fat , Saturated Fat 3g , 15% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  25mg , 8% , daily value , Sodium ,  150mg , 6% , daily value , Total Carbohydrate ,  15g , 5% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 14g , Protein ,  10g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_5e0015a3-755f-4033-9ae1-bd65f146bee7.png', 'https://www.instacart.com/assets/domains/product-image/file/large_a85bd675-d5cf-45d4-8beb-a508476a46bb.png']",36:27.8
O Organics Market,Silk Vanilla Soy Milk,$5.79 ,N/A,N/A,64 fl oz,Delivery to 94105,N/A,"Treat yourself to the tasty goodness of Silk Vanilla Soymilk. Made with whole-harvested soybeans and a touch of vanilla, this Soymilk offers rich, creamy taste in every delectable drop and makes a perfect non-dairy alternative to milk. Experiment with a splash of vanilla Soymilk over your cereal, or simply enjoy it straight-up in a glass. Silk Vanilla Soymilk is totally free of dairy, lactose, carrageenan, gluten, casein, egg, peanut, and MSG. It’s a powerhouse of nutritional goodness, too: each serving provides heart-healthy protein.* *In a diet low in saturated fat and cholesterol, 25 grams of soy protein per day may reduce the risk of heart disease. A serving of Silk Vanilla Soymilk has 6.25 grams. • Soymilk with vanilla flavor • 0g saturated fat and no cholesterol • Provides protein and an excellent source of calcium • Vegan • Non-GMO Project Verified • Free of dairy, lactose, carrageenan, gluten, casein, egg, peanut, and MSG","Soymilk (filtered Water, Soybeans), Cane Sugar, Vitamin And Mineral Blend (calcium Carbonate, Vitamin A Palmitate, Vitamin D2, Riboflavin [b2], Vitamin B12), Sea Salt, Natural Flavor, Gellan Gum, Sodium Ascorbate (to Protect Freshness).",https://www.instacart.comhttps://www.instacart.com/store/items/item_288255926,https://www.instacart.com/assets/domains/product-image/file/large_8b20f05e-3cff-4902-9c7a-72b9cf07ed67.jpg,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , About 8 , Amount Per Serving , Calories ,  100 , % Daily Value , Total Fat ,  3.5g , 5% , daily value , Total Fat , Saturated Fat 0.5g , 3% , daily value , Total Fat , Trans Fat 0g , Total Fat , Polyunsaturated Fat 2g , Total Fat , Monounsaturated Fat 0.5g , Cholesterol ,  0mg , 0% , daily value , Sodium ,  85mg , 4% , daily value , Total Carbohydrate ,  11g , 4% , daily value , Total Carbohydrate , Dietary Fiber 1g , 4% , daily value , Total Carbohydrate , Sugars 9g , Protein ,  6g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_8b20f05e-3cff-4902-9c7a-72b9cf07ed67.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_c9800da7-d787-4f19-988f-9fa04da593c6.jpg']",36:43.1
Gus's Community Market,Meyenberg Goat Milk,$12.09 ,N/A,N/A,0.5 gal,Delivery to 94105,N/A,"Smooth & creamy. Easy to digest. Ultra pasteurized. Goat Milk is easier to digest and contains more potassium than cow milk and doesn't contain stabilizers like plant milks. America's no. 1 goat milk. More people worldwide drink goat milk than any other dairy milk. Easier to digest than cow milk. Delicious, creamy taste. Recyclable only where facilities exist. To find out, visit: www.recyclecartons.com.","Goat Milk, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_732988672,https://www.instacart.com/assets/domains/product-image/file/large_9f7fa0fb-7a30-4592-8a29-3ec52ebdaa76.png,"Nutrition Facts , Serving Size ,   , 1.00 Cup , Servings Per Container ,   , 8 , Amount Per Serving , Calories ,  140 , % Daily Value , Total Fat ,  7g , 11% , daily value , Total Fat , Saturated Fat 4g , 20% , daily value , Total Fat , Trans Fat 0g , Total Fat , Polyunsaturated Fat 2.5g , Total Fat , Monounsaturated Fat 1g , Cholesterol ,  25mg , 8% , daily value , Sodium ,  115mg , 5% , daily value , Total Carbohydrate ,  11g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 11g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_9f7fa0fb-7a30-4592-8a29-3ec52ebdaa76.png', 'https://www.instacart.com/assets/domains/product-image/file/large_9f4b0c42-eb89-40ba-b80c-defa3f8cb036.png']",37:25.4
Gus's Community Market,"Norr Organic Probiotic Skyr, Plain Whole Milk",$3.09 ,N/A,N/A,5.3 oz,Delivery to 94105,N/A,Creamy and silky smooth our whole skyr is higher in fat than traditional skyr. On top it has a healthful balance of omega-3 and omega-6 fatty acids. That’s because our organic milk comes from happy grass-fed cows.,"Organic Pasteurized Whole Milk, Live Active Cultures: Bifidobacterium anim. s. lactis BB-12®, Lactobacillus delbrueckii s. Bulgaricus, Streptococcus thermophilus.",https://www.instacart.comhttps://www.instacart.com/store/items/item_111685239265,https://www.instacart.com/assets/domains/product-image/file/large_721dfd2e-042b-4a50-8a88-bd9c32907632.jpg,"Nutrition Facts , Serving Size ,   , 5.30 oz , Servings Per Container ,   , Amount Per Serving , Calories ,  130 , % Daily Value , Total Fat ,  5g , 8% , daily value , Total Fat , Saturated Fat 3g , 15% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  30mg , 10% , daily value , Sodium ,  50mg , 2% , daily value , Total Carbohydrate ,  5g , 2% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 4g , Protein ,  16g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_721dfd2e-042b-4a50-8a88-bd9c32907632.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_fc42ee67-24ca-4f20-87b7-060e3171b415.jpg']",37:35.4
Gus's Community Market,Straus Family Creamery  Organic Whole Milk - Cream Top,$10.99 ,N/A,N/A,3.78 L,Delivery to 94105,N/A,"Never ultra-pasteurized to ensure nutritional benefits and our award winning flavor.; Glass keeps milk colder, preserving our fresh flavor.",Pasteurized Organic Milk.,https://www.instacart.comhttps://www.instacart.com/store/items/item_732990097,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_5f685ac9-b813-4cfb-b120-f3581cd88fad.jpg,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , 16 , Amount Per Serving , Calories ,  160 , % Daily Value , Total Fat ,  9g , 14% , daily value , Total Fat , Saturated Fat 7g , 35% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  45mg , 15% , daily value , Sodium ,  75mg , 3% , daily value , Total Carbohydrate ,  11g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 11g , Protein ,  9g , Percent Daily Values are based on a 2,000 calorie diet.",N/A,37:52.0
Gus's Community Market,Califia Farms Oat Barista Blend Oat Milk,$4.39 ,$5.49 ,20% off,32 fl oz,Delivery to 94105,N/A,"No need to wait in line for a delicious, perfectly frothed, dairy-free latte.  Califia Farms Oat Barista Blend is ready to upgrade your coffee creations, right out of your fridge.Crafted to froth, steam and foam like dairy milk, just without the dairy, Oat Barista Blend is the professional barista’s choice for plant-based lattes. Naturally rich and creamy, you can whip up beautiful lattes at home, and top them off with some latte art. Or stir it straight into your coffee or tea, hot or iced. You’ll find it blends perfectly, softening and whitening each cup, infusing each sip with a subtle sweetness you’ll love.We produce versatile and full-flavored non-dairy milks using simple, plant-based ingredients. Our Oat Barista Blend is no exception.  Every drop is free from dairy, soy, and carrageenan, and our oats are gluten-free.Once you’ve experienced our Oat Barista Blend, it’ll become a staple of your coffee station. Be your own barista with Oat Barista Blend.","Oatmilk (water, Oats), Sunflower Oil, Minerals (dipotassium Phosphate, Calcium Carbonate, Tricalcium Phosphate), Sea Salt.",https://www.instacart.comhttps://www.instacart.com/store/items/item_732989870,https://www.instacart.com/assets/domains/product-image/file/large_0d8c53b9-3be9-49ea-b405-66f2dc466627.png,"Nutrition Facts , Serving Size ,   , 8.00 fl oz , Servings Per Container ,   , 4 , Amount Per Serving , Calories ,  130 , % Daily Value , Total Fat ,  7g , 11% , daily value , Total Fat , Saturated Fat 0.5g , 3% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  0mg , 0% , daily value , Sodium ,  110mg , 5% , daily value , Total Carbohydrate ,  14g , 5% , daily value , Total Carbohydrate , Dietary Fiber 2g , 8% , daily value , Total Carbohydrate , Sugars 3g , Protein ,  1g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_0d8c53b9-3be9-49ea-b405-66f2dc466627.png', 'https://www.instacart.com/assets/domains/product-image/file/large_7fccb1e0-99a2-4219-8891-358cac6dfaba.jpg']",38:05.0
Gus's Community Market,Straus Family Creamery  Organic Whole Milk - Cream Top,$6.59 ,N/A,N/A,64 oz,Delivery to 94105,N/A,"Grade A. Organic. Cream top. Pasteurized. Save-an-Acre Project Straus Family Creamery is proud to support Marin Agricultural Land Trust's Save-an-Acre Project to ensure the viability of family farming into the next generation. For one year, we will donate one cent for every glass bottle returned. With over 250,000 bottles returned every month, it's a great way to help protect farmland for generations to come. Our milk has not been homogenized so the cream floats naturally to the top. USDA Organic. Certified Organic by CCOF. Non-GMO Project verified. nongmoproject.org. www.malt.org/strau. strausfamilycreamery.com.",Pasteurized Organic Milk.,https://www.instacart.comhttps://www.instacart.com/store/items/item_732997800,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_04cc9181-9eee-4d16-ba45-5e66cfe97fcf.jpg,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , 8 , Amount Per Serving , Calories ,  160 , % Daily Value , Total Fat ,  9g , 14% , daily value , Total Fat , Saturated Fat 7g , 35% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  45mg , 15% , daily value , Sodium ,  75mg , 3% , daily value , Total Carbohydrate ,  11g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 11g , Protein ,  9g , Percent Daily Values are based on a 2,000 calorie diet.",N/A,38:17.7
Gus's Community Market,Califia Farms Unsweetened Almondmilk,$4.39 ,$6.09 ,28% off,48 oz,Delivery to 94105,N/A,"The smooth creaminess of our Unsweetened Almondmilk is yours, with 0g of sugar and only 35 calories per serving. Packed with calcium, this almond milk will fit right in at your breakfast table and into all of your recipes. Every delicious drop is dairy-free and non-GMO certified, with no soy, no gluten, and no carrageenan. Made with simple, plant-based ingredients, Unsweetened Almondmilk brings all of the smooth, creamy goodness you expect from milk, just without the dairy or the sugar. Swap it into any recipe that calls for dairy milk, from soups and sauces to pancakes and smoothies. Stir it into your coffee, or whip it into your mashed potatoes. With Unsweetened Almondmilk you can make everything dairy-free and delicious.","Almondmilk (water, Almonds), Calcium Carbonate, Sunflower Lecithin, Sea Salt, Natural Flavor, Locust Bean Gum, Gellan Gum, Potassium Citrate.",https://www.instacart.comhttps://www.instacart.com/store/items/item_732987621,https://www.instacart.com/assets/domains/product-image/file/large_2c0ea282-8f91-4ac5-a2b0-629e83d284a1.png,"Nutrition Facts , Serving Size ,   , 8.00 fl oz , Servings Per Container ,   , 6 , Amount Per Serving , Calories ,  35 , % Daily Value , Total Fat ,  3g , 5% , daily value , Total Fat , Saturated Fat 0g , 0% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  0mg , 0% , daily value , Sodium ,  140mg , 6% , daily value , Total Carbohydrate ,  1g , 0% , daily value , Total Carbohydrate , Dietary Fiber 1g , 4% , daily value , Total Carbohydrate , Sugars 0g , Protein ,  1g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_2c0ea282-8f91-4ac5-a2b0-629e83d284a1.png', 'https://www.instacart.com/assets/domains/product-image/file/large_1b13ae05-910d-4388-b2b6-47aa81ba9524.jpg']",38:31.0
Gus's Community Market,milkadamia Unsweetened,$5.49 ,N/A,N/A,32 fl oz,Delivery to 94105,N/A,"Ready for anything. R: It's R choice regenerative farming. Moot is moot. Plant based. Raw. Never roasted. We're for trees. Drink in the raw vibrancy of life. Plants do a body better. Our macadamia trees are watered by seasonal rains and pollinated by tiny wild native bees, simple in means, but rich in ends. Transcend the herd. We're for soil too. Beneath our trees, trillions of microorganisms perform their unfathomably intricate dance of life. Left undistributed by plows or poisons, their multiplication draws bulk carbon from the air and regenerates rich, new, fertile soil. We're all for that. Please recycle.","Macadamia Milk (filtered Water, Macadamias), Calcium Phosphate, Pea Protein, Natural Flavors, Sunflower Lecithin, Locust Bean Gum, Sea Salt, Gellan Gum, Vitamin A Palmitate, Vitamin D2, Vitamin B12.",https://www.instacart.comhttps://www.instacart.com/store/items/item_732990663,https://www.instacart.com/assets/domains/product-image/file/large_bf91bee6-ab79-4c33-bf24-80275d52dbc0.png,"Nutrition Facts , Serving Size ,   , 8.00 oz , Servings Per Container ,   , 4 , Amount Per Serving , Calories ,  50 , % Daily Value , Total Fat ,  4.5g , 7% , daily value , Total Fat , Saturated Fat 1g , 5% , daily value , Total Fat , Trans Fat 0g , Total Fat , Polyunsaturated Fat 0g , Total Fat , Monounsaturated Fat 3.5g , Cholesterol ,  0mg , 0% , daily value , Sodium ,  105mg , 4% , daily value , Total Carbohydrate ,  1g , 0% , daily value , Total Carbohydrate , Dietary Fiber 1g , 4% , daily value , Total Carbohydrate , Sugars 0g , Protein ,  1g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_bf91bee6-ab79-4c33-bf24-80275d52dbc0.png', 'https://www.instacart.com/assets/domains/product-image/file/large_64a48b14-e031-4300-a94b-65f908eb1215.png']",38:39.8
